 time            time            v(clk)          v(d)            v(n)            v(q)           
 2.92800000e-11  2.92800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.02800000e-11  3.02800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.12800000e-11  3.12800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.22800000e-11  3.22800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.32800000e-11  3.32800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.42800000e-11  3.42800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.52800000e-11  3.52800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.62800000e-11  3.62800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.72800000e-11  3.72800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.82800000e-11  3.82800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 3.92800000e-11  3.92800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.02800000e-11  4.02800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.12800000e-11  4.12800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.22800000e-11  4.22800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.32800000e-11  4.32800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.42800000e-11  4.42800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.52800000e-11  4.52800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.62800000e-11  4.62800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.72800000e-11  4.72800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.82800000e-11  4.82800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 4.92800000e-11  4.92800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.02800000e-11  5.02800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.12800000e-11  5.12800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.22800000e-11  5.22800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.32800000e-11  5.32800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.42800000e-11  5.42800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.52800000e-11  5.52800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.62800000e-11  5.62800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.72800000e-11  5.72800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.82800000e-11  5.82800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 5.92800000e-11  5.92800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.02800000e-11  6.02800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.12800000e-11  6.12800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.22800000e-11  6.22800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.32800000e-11  6.32800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.42800000e-11  6.42800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.52800000e-11  6.52800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.62800000e-11  6.62800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.72800000e-11  6.72800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.82800000e-11  6.82800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 6.92800000e-11  6.92800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.02800000e-11  7.02800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.12800000e-11  7.12800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.22800000e-11  7.22800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.32800000e-11  7.32800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.42800000e-11  7.42800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.52800000e-11  7.52800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.62800000e-11  7.62800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.72800000e-11  7.72800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.82800000e-11  7.82800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 7.92800000e-11  7.92800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.02800000e-11  8.02800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.12800000e-11  8.12800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.22800000e-11  8.22800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.32800000e-11  8.32800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.42800000e-11  8.42800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.52800000e-11  8.52800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.62800000e-11  8.62800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.72800000e-11  8.72800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.82800000e-11  8.82800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 8.92800000e-11  8.92800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.02800000e-11  9.02800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.12800000e-11  9.12800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.22800000e-11  9.22800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.32800000e-11  9.32800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.42800000e-11  9.42800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.52800000e-11  9.52800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.62800000e-11  9.62800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.72800000e-11  9.72800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.82800000e-11  9.82800000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 9.91400000e-11  9.91400000e-11  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 1.00000000e-10  1.00000000e-10  0.00000000e+00  0.00000000e+00  1.25000000e+00  1.25000000e+00 
 1.00100000e-10  1.00100000e-10  1.25000000e-02  0.00000000e+00  1.25054617e+00  1.25014890e+00 
 1.00300000e-10  1.00300000e-10  3.75000000e-02  0.00000000e+00  1.25165048e+00  1.25043924e+00 
 1.00700000e-10  1.00700000e-10  8.75000000e-02  0.00000000e+00  1.25392901e+00  1.25097516e+00 
 1.01500000e-10  1.01500000e-10  1.87500000e-01  0.00000000e+00  1.25859898e+00  1.25188864e+00 
 1.02500000e-10  1.02500000e-10  3.12500000e-01  0.00000000e+00  1.26415370e+00  1.25281258e+00 
 1.03500000e-10  1.03500000e-10  4.37500000e-01  0.00000000e+00  1.26804731e+00  1.25412817e+00 
 1.04500000e-10  1.04500000e-10  5.62500000e-01  0.00000000e+00  1.26855319e+00  1.25600478e+00 
 1.05500000e-10  1.05500000e-10  6.87500000e-01  0.00000000e+00  1.26531961e+00  1.25788307e+00 
 1.06500000e-10  1.06500000e-10  8.12500000e-01  0.00000000e+00  1.26070825e+00  1.25991008e+00 
 1.07500000e-10  1.07500000e-10  9.37500000e-01  0.00000000e+00  1.25530513e+00  1.26213426e+00 
 1.08500000e-10  1.08500000e-10  1.06250000e+00  0.00000000e+00  1.24682721e+00  1.26475583e+00 
 1.09500000e-10  1.09500000e-10  1.18750000e+00  0.00000000e+00  1.23409979e+00  1.26812891e+00 
 1.10500000e-10  1.10500000e-10  1.31250000e+00  0.00000000e+00  1.21635965e+00  1.27218352e+00 
 1.11500000e-10  1.11500000e-10  1.43750000e+00  0.00000000e+00  1.19280762e+00  1.27659796e+00 
 1.12500000e-10  1.12500000e-10  1.56250000e+00  0.00000000e+00  1.16262573e+00  1.28107225e+00 
 1.13500000e-10  1.13500000e-10  1.68750000e+00  0.00000000e+00  1.12616456e+00  1.28511379e+00 
 1.14500000e-10  1.14500000e-10  1.81250000e+00  0.00000000e+00  1.08445385e+00  1.28940925e+00 
 1.15500000e-10  1.15500000e-10  1.93750000e+00  0.00000000e+00  1.03717346e+00  1.29548816e+00 
 1.16500000e-10  1.16500000e-10  2.06250000e+00  0.00000000e+00  9.84034166e-01  1.30355867e+00 
 1.17500000e-10  1.17500000e-10  2.18750000e+00  0.00000000e+00  9.25933927e-01  1.31385926e+00 
 1.18500000e-10  1.18500000e-10  2.31250000e+00  0.00000000e+00  8.64327857e-01  1.32640565e+00 
 1.19250000e-10  1.19250000e-10  2.40625000e+00  0.00000000e+00  8.16753203e-01  1.33709272e+00 
 1.20000000e-10  1.20000000e-10  2.50000000e+00  0.00000000e+00  7.68606890e-01  1.34874026e+00 
 1.20100000e-10  1.20100000e-10  2.50000000e+00  0.00000000e+00  7.63120875e-01  1.35032751e+00 
 1.20300000e-10  1.20300000e-10  2.50000000e+00  0.00000000e+00  7.52194953e-01  1.35353661e+00 
 1.20700000e-10  1.20700000e-10  2.50000000e+00  0.00000000e+00  7.30663869e-01  1.36017937e+00 
 1.21500000e-10  1.21500000e-10  2.50000000e+00  0.00000000e+00  6.88882859e-01  1.37434219e+00 
 1.22500000e-10  1.22500000e-10  2.50000000e+00  0.00000000e+00  6.39047285e-01  1.39339241e+00 
 1.23500000e-10  1.23500000e-10  2.50000000e+00  0.00000000e+00  5.91841015e-01  1.41353544e+00 
 1.24500000e-10  1.24500000e-10  2.50000000e+00  0.00000000e+00  5.47246155e-01  1.43457676e+00 
 1.25500000e-10  1.25500000e-10  2.50000000e+00  0.00000000e+00  5.05249015e-01  1.45632872e+00 
 1.26500000e-10  1.26500000e-10  2.50000000e+00  0.00000000e+00  4.66150239e-01  1.47863393e+00 
 1.27500000e-10  1.27500000e-10  2.50000000e+00  0.00000000e+00  4.30116460e-01  1.50133215e+00 
 1.28500000e-10  1.28500000e-10  2.50000000e+00  0.00000000e+00  3.96895235e-01  1.52418449e+00 
 1.29500000e-10  1.29500000e-10  2.50000000e+00  0.00000000e+00  3.66246480e-01  1.54688514e+00 
 1.30500000e-10  1.30500000e-10  2.50000000e+00  0.00000000e+00  3.38002652e-01  1.56950359e+00 
 1.31500000e-10  1.31500000e-10  2.50000000e+00  0.00000000e+00  3.12032695e-01  1.59236925e+00 
 1.32500000e-10  1.32500000e-10  2.50000000e+00  0.00000000e+00  2.88197370e-01  1.61567044e+00 
 1.33500000e-10  1.33500000e-10  2.50000000e+00  0.00000000e+00  2.66352849e-01  1.63948595e+00 
 1.34500000e-10  1.34500000e-10  2.50000000e+00  0.00000000e+00  2.46353434e-01  1.66380679e+00 
 1.35500000e-10  1.35500000e-10  2.50000000e+00  0.00000000e+00  2.28054804e-01  1.68856358e+00 
 1.36500000e-10  1.36500000e-10  2.50000000e+00  0.00000000e+00  2.11316688e-01  1.71364859e+00 
 1.37500000e-10  1.37500000e-10  2.50000000e+00  0.00000000e+00  1.96005080e-01  1.73893450e+00 
 1.38500000e-10  1.38500000e-10  2.50000000e+00  0.00000000e+00  1.81993828e-01  1.76428888e+00 
 1.39500000e-10  1.39500000e-10  2.50000000e+00  0.00000000e+00  1.69165585e-01  1.78958423e+00 
 1.40500000e-10  1.40500000e-10  2.50000000e+00  0.00000000e+00  1.57412217e-01  1.81470410e+00 
 1.41500000e-10  1.41500000e-10  2.50000000e+00  0.00000000e+00  1.46634769e-01  1.83954619e+00 
 1.42500000e-10  1.42500000e-10  2.50000000e+00  0.00000000e+00  1.36743151e-01  1.86402341e+00 
 1.43500000e-10  1.43500000e-10  2.50000000e+00  0.00000000e+00  1.27657078e-01  1.88806359e+00 
 1.44500000e-10  1.44500000e-10  2.50000000e+00  0.00000000e+00  1.19306934e-01  1.91160847e+00 
 1.45500000e-10  1.45500000e-10  2.50000000e+00  0.00000000e+00  1.11627132e-01  1.93461166e+00 
 1.46500000e-10  1.46500000e-10  2.50000000e+00  0.00000000e+00  1.04554739e-01  1.95703699e+00 
 1.47500000e-10  1.47500000e-10  2.50000000e+00  0.00000000e+00  9.80332752e-02  1.97885749e+00 
 1.48500000e-10  1.48500000e-10  2.50000000e+00  0.00000000e+00  9.20120238e-02  2.00005390e+00 
 1.49500000e-10  1.49500000e-10  2.50000000e+00  0.00000000e+00  8.64454068e-02  2.02061344e+00 
 1.50500000e-10  1.50500000e-10  2.50000000e+00  0.00000000e+00  8.12924343e-02  2.04052875e+00 
 1.51500000e-10  1.51500000e-10  2.50000000e+00  0.00000000e+00  7.65162134e-02  2.05979691e+00 
 1.52500000e-10  1.52500000e-10  2.50000000e+00  0.00000000e+00  7.20841924e-02  2.07842439e+00 
 1.53500000e-10  1.53500000e-10  2.50000000e+00  0.00000000e+00  6.79674858e-02  2.09642435e+00 
 1.54500000e-10  1.54500000e-10  2.50000000e+00  0.00000000e+00  6.41389965e-02  2.11380377e+00 
 1.55500000e-10  1.55500000e-10  2.50000000e+00  0.00000000e+00  6.05735618e-02  2.13056599e+00 
 1.56500000e-10  1.56500000e-10  2.50000000e+00  0.00000000e+00  5.72486360e-02  2.14671773e+00 
 1.57500000e-10  1.57500000e-10  2.50000000e+00  0.00000000e+00  5.41439669e-02  2.16226823e+00 
 1.58500000e-10  1.58500000e-10  2.50000000e+00  0.00000000e+00  5.12413219e-02  2.17722862e+00 
 1.59500000e-10  1.59500000e-10  2.50000000e+00  0.00000000e+00  4.85242557e-02  2.19161146e+00 
 1.60500000e-10  1.60500000e-10  2.50000000e+00  0.00000000e+00  4.59779111e-02  2.20543036e+00 
 1.61500000e-10  1.61500000e-10  2.50000000e+00  0.00000000e+00  4.35888463e-02  2.21869972e+00 
 1.62500000e-10  1.62500000e-10  2.50000000e+00  0.00000000e+00  4.13448847e-02  2.23143448e+00 
 1.63500000e-10  1.63500000e-10  2.50000000e+00  0.00000000e+00  3.92349825e-02  2.24365000e+00 
 1.64500000e-10  1.64500000e-10  2.50000000e+00  0.00000000e+00  3.72491124e-02  2.25536185e+00 
 1.65500000e-10  1.65500000e-10  2.50000000e+00  0.00000000e+00  3.53781596e-02  2.26658578e+00 
 1.66500000e-10  1.66500000e-10  2.50000000e+00  0.00000000e+00  3.36138296e-02  2.27733754e+00 
 1.67500000e-10  1.67500000e-10  2.50000000e+00  0.00000000e+00  3.19485664e-02  2.28763288e+00 
 1.68500000e-10  1.68500000e-10  2.50000000e+00  0.00000000e+00  3.03754783e-02  2.29748744e+00 
 1.69500000e-10  1.69500000e-10  2.50000000e+00  0.00000000e+00  2.88882724e-02  2.30691668e+00 
 1.70500000e-10  1.70500000e-10  2.50000000e+00  0.00000000e+00  2.74811952e-02  2.31593590e+00 
 1.71500000e-10  1.71500000e-10  2.50000000e+00  0.00000000e+00  2.61489799e-02  2.32456014e+00 
 1.72500000e-10  1.72500000e-10  2.50000000e+00  0.00000000e+00  2.48867984e-02  2.33280415e+00 
 1.73500000e-10  1.73500000e-10  2.50000000e+00  0.00000000e+00  2.36902193e-02  2.34068242e+00 
 1.74500000e-10  1.74500000e-10  2.50000000e+00  0.00000000e+00  2.25551686e-02  2.34820907e+00 
 1.75500000e-10  1.75500000e-10  2.50000000e+00  0.00000000e+00  2.14778961e-02  2.35539792e+00 
 1.76500000e-10  1.76500000e-10  2.50000000e+00  0.00000000e+00  2.04549444e-02  2.36226241e+00 
 1.77500000e-10  1.77500000e-10  2.50000000e+00  0.00000000e+00  1.94831207e-02  2.36881562e+00 
 1.78500000e-10  1.78500000e-10  2.50000000e+00  0.00000000e+00  1.85588692e-02  2.37506546e+00 
 1.79500000e-10  1.79500000e-10  2.50000000e+00  0.00000000e+00  1.76789250e-02  2.38101960e+00 
 1.80500000e-10  1.80500000e-10  2.50000000e+00  0.00000000e+00  1.68409710e-02  2.38669099e+00 
 1.81500000e-10  1.81500000e-10  2.50000000e+00  0.00000000e+00  1.60429597e-02  2.39209301e+00 
 1.82500000e-10  1.82500000e-10  2.50000000e+00  0.00000000e+00  1.52829453e-02  2.39723842e+00 
 1.83500000e-10  1.83500000e-10  2.50000000e+00  0.00000000e+00  1.45590806e-02  2.40213933e+00 
 1.84500000e-10  1.84500000e-10  2.50000000e+00  0.00000000e+00  1.38696120e-02  2.40680729e+00 
 1.85500000e-10  1.85500000e-10  2.50000000e+00  0.00000000e+00  1.32128754e-02  2.41125330e+00 
 1.86500000e-10  1.86500000e-10  2.50000000e+00  0.00000000e+00  1.25872912e-02  2.41548786e+00 
 1.87500000e-10  1.87500000e-10  2.50000000e+00  0.00000000e+00  1.19913601e-02  2.41952094e+00 
 1.88500000e-10  1.88500000e-10  2.50000000e+00  0.00000000e+00  1.14237651e-02  2.42336392e+00 
 1.89500000e-10  1.89500000e-10  2.50000000e+00  0.00000000e+00  1.08830231e-02  2.42702393e+00 
 1.90500000e-10  1.90500000e-10  2.50000000e+00  0.00000000e+00  1.03678348e-02  2.43050932e+00 
 1.91500000e-10  1.91500000e-10  2.50000000e+00  0.00000000e+00  9.87700443e-03  2.43382868e+00 
 1.92500000e-10  1.92500000e-10  2.50000000e+00  0.00000000e+00  9.40935765e-03  2.43698963e+00 
 1.93500000e-10  1.93500000e-10  2.50000000e+00  0.00000000e+00  8.96381074e-03  2.43999995e+00 
 1.94500000e-10  1.94500000e-10  2.50000000e+00  0.00000000e+00  8.53930190e-03  2.44286656e+00 
 1.95500000e-10  1.95500000e-10  2.50000000e+00  0.00000000e+00  8.13484852e-03  2.44559651e+00 
 1.96500000e-10  1.96500000e-10  2.50000000e+00  0.00000000e+00  7.74948999e-03  2.44819611e+00 
 1.97500000e-10  1.97500000e-10  2.50000000e+00  0.00000000e+00  7.38233492e-03  2.45067174e+00 
 1.98500000e-10  1.98500000e-10  2.50000000e+00  0.00000000e+00  7.03251368e-03  2.45302913e+00 
 1.99500000e-10  1.99500000e-10  2.50000000e+00  0.00000000e+00  6.69921726e-03  2.45527405e+00 
 2.00500000e-10  2.00500000e-10  2.50000000e+00  0.00000000e+00  6.38165795e-03  2.45741174e+00 
 2.01500000e-10  2.01500000e-10  2.50000000e+00  0.00000000e+00  6.07910122e-03  2.45944742e+00 
 2.02500000e-10  2.02500000e-10  2.50000000e+00  0.00000000e+00  5.79083316e-03  2.46138583e+00 
 2.03500000e-10  2.03500000e-10  2.50000000e+00  0.00000000e+00  5.51618668e-03  2.46323172e+00 
 2.04500000e-10  2.04500000e-10  2.50000000e+00  0.00000000e+00  5.25451448e-03  2.46498941e+00 
 2.05500000e-10  2.05500000e-10  2.50000000e+00  0.00000000e+00  5.00521056e-03  2.46666317e+00 
 2.06500000e-10  2.06500000e-10  2.50000000e+00  0.00000000e+00  4.76768782e-03  2.46825694e+00 
 2.07500000e-10  2.07500000e-10  2.50000000e+00  0.00000000e+00  4.54139565e-03  2.46977461e+00 
 2.08500000e-10  2.08500000e-10  2.50000000e+00  0.00000000e+00  4.32580140e-03  2.47121973e+00 
 2.09500000e-10  2.09500000e-10  2.50000000e+00  0.00000000e+00  4.12040475e-03  2.47259583e+00 
 2.10500000e-10  2.10500000e-10  2.50000000e+00  0.00000000e+00  3.92472231e-03  2.47390615e+00 
 2.11500000e-10  2.11500000e-10  2.50000000e+00  0.00000000e+00  3.73829942e-03  2.47515387e+00 
 2.12500000e-10  2.12500000e-10  2.50000000e+00  0.00000000e+00  3.56069734e-03  2.47634195e+00 
 2.13500000e-10  2.13500000e-10  2.50000000e+00  0.00000000e+00  3.39150287e-03  2.47747326e+00 
 2.14500000e-10  2.14500000e-10  2.50000000e+00  0.00000000e+00  3.23031773e-03  2.47855048e+00 
 2.15500000e-10  2.15500000e-10  2.50000000e+00  0.00000000e+00  3.07676642e-03  2.47957623e+00 
 2.16500000e-10  2.16500000e-10  2.50000000e+00  0.00000000e+00  2.93048736e-03  2.48055293e+00 
 2.17500000e-10  2.17500000e-10  2.50000000e+00  0.00000000e+00  2.79113929e-03  2.48148295e+00 
 2.18500000e-10  2.18500000e-10  2.50000000e+00  0.00000000e+00  2.65839393e-03  2.48236851e+00 
 2.19500000e-10  2.19500000e-10  2.50000000e+00  0.00000000e+00  2.53194116e-03  2.48321173e+00 
 2.20500000e-10  2.20500000e-10  2.50000000e+00  0.00000000e+00  2.41148290e-03  2.48401464e+00 
 2.21500000e-10  2.21500000e-10  2.50000000e+00  0.00000000e+00  2.29673736e-03  2.48477916e+00 
 2.22500000e-10  2.22500000e-10  2.50000000e+00  0.00000000e+00  2.18743388e-03  2.48550713e+00 
 2.23500000e-10  2.23500000e-10  2.50000000e+00  0.00000000e+00  2.08331998e-03  2.48620035e+00 
 2.24500000e-10  2.24500000e-10  2.50000000e+00  0.00000000e+00  1.98414557e-03  2.48686042e+00 
 2.25500000e-10  2.25500000e-10  2.50000000e+00  0.00000000e+00  1.88967749e-03  2.48748892e+00 
 2.26500000e-10  2.26500000e-10  2.50000000e+00  0.00000000e+00  1.79969348e-03  2.48808737e+00 
 2.27500000e-10  2.27500000e-10  2.50000000e+00  0.00000000e+00  1.71398169e-03  2.48865719e+00 
 2.28500000e-10  2.28500000e-10  2.50000000e+00  0.00000000e+00  1.63234022e-03  2.48919976e+00 
 2.29500000e-10  2.29500000e-10  2.50000000e+00  0.00000000e+00  1.55457665e-03  2.48971638e+00 
 2.30500000e-10  2.30500000e-10  2.50000000e+00  0.00000000e+00  1.48050757e-03  2.49020829e+00 
 2.31500000e-10  2.31500000e-10  2.50000000e+00  0.00000000e+00  1.40995821e-03  2.49067667e+00 
 2.32500000e-10  2.32500000e-10  2.50000000e+00  0.00000000e+00  1.34276201e-03  2.49112265e+00 
 2.33500000e-10  2.33500000e-10  2.50000000e+00  0.00000000e+00  1.27876023e-03  2.49154730e+00 
 2.34500000e-10  2.34500000e-10  2.50000000e+00  0.00000000e+00  1.21780163e-03  2.49195164e+00 
 2.35500000e-10  2.35500000e-10  2.50000000e+00  0.00000000e+00  1.15974206e-03  2.49233664e+00 
 2.36500000e-10  2.36500000e-10  2.50000000e+00  0.00000000e+00  1.10444416e-03  2.49270322e+00 
 2.37500000e-10  2.37500000e-10  2.50000000e+00  0.00000000e+00  1.05177707e-03  2.49305227e+00 
 2.38500000e-10  2.38500000e-10  2.50000000e+00  0.00000000e+00  1.00161605e-03  2.49338462e+00 
 2.39500000e-10  2.39500000e-10  2.50000000e+00  0.00000000e+00  9.53842282e-04  2.49370108e+00 
 2.40500000e-10  2.40500000e-10  2.50000000e+00  0.00000000e+00  9.08342534e-04  2.49400240e+00 
 2.41500000e-10  2.41500000e-10  2.50000000e+00  0.00000000e+00  8.65008917e-04  2.49428930e+00 
 2.42500000e-10  2.42500000e-10  2.50000000e+00  0.00000000e+00  8.23738637e-04  2.49456248e+00 
 2.43500000e-10  2.43500000e-10  2.50000000e+00  0.00000000e+00  7.84433753e-04  2.49482260e+00 
 2.44500000e-10  2.44500000e-10  2.50000000e+00  0.00000000e+00  7.47000950e-04  2.49507027e+00 
 2.45500000e-10  2.45500000e-10  2.50000000e+00  0.00000000e+00  7.11351323e-04  2.49530609e+00 
 2.46500000e-10  2.46500000e-10  2.50000000e+00  0.00000000e+00  6.77400169e-04  2.49553063e+00 
 2.47500000e-10  2.47500000e-10  2.50000000e+00  0.00000000e+00  6.45066790e-04  2.49574444e+00 
 2.48500000e-10  2.48500000e-10  2.50000000e+00  0.00000000e+00  6.14274307e-04  2.49594801e+00 
 2.49500000e-10  2.49500000e-10  2.50000000e+00  0.00000000e+00  5.84949475e-04  2.49614185e+00 
 2.50500000e-10  2.50500000e-10  2.50000000e+00  0.00000000e+00  5.57022520e-04  2.49632641e+00 
 2.51500000e-10  2.51500000e-10  2.50000000e+00  0.00000000e+00  5.30426969e-04  2.49650215e+00 
 2.52500000e-10  2.52500000e-10  2.50000000e+00  0.00000000e+00  5.05099499e-04  2.49666948e+00 
 2.53500000e-10  2.53500000e-10  2.50000000e+00  0.00000000e+00  4.80979786e-04  2.49682880e+00 
 2.54500000e-10  2.54500000e-10  2.50000000e+00  0.00000000e+00  4.58010366e-04  2.49698050e+00 
 2.55500000e-10  2.55500000e-10  2.50000000e+00  0.00000000e+00  4.36136499e-04  2.49712495e+00 
 2.56500000e-10  2.56500000e-10  2.50000000e+00  0.00000000e+00  4.15306039e-04  2.49726249e+00 
 2.57500000e-10  2.57500000e-10  2.50000000e+00  0.00000000e+00  3.95469316e-04  2.49739344e+00 
 2.58500000e-10  2.58500000e-10  2.50000000e+00  0.00000000e+00  3.76579015e-04  2.49751814e+00 
 2.59500000e-10  2.59500000e-10  2.50000000e+00  0.00000000e+00  3.58590068e-04  2.49763686e+00 
 2.60500000e-10  2.60500000e-10  2.50000000e+00  0.00000000e+00  3.41459544e-04  2.49774991e+00 
 2.61500000e-10  2.61500000e-10  2.50000000e+00  0.00000000e+00  3.25146554e-04  2.49785755e+00 
 2.62500000e-10  2.62500000e-10  2.50000000e+00  0.00000000e+00  3.09612147e-04  2.49796004e+00 
 2.63500000e-10  2.63500000e-10  2.50000000e+00  0.00000000e+00  2.94819225e-04  2.49805763e+00 
 2.64500000e-10  2.64500000e-10  2.50000000e+00  0.00000000e+00  2.80732453e-04  2.49815055e+00 
 2.65500000e-10  2.65500000e-10  2.50000000e+00  0.00000000e+00  2.67318175e-04  2.49823902e+00 
 2.66500000e-10  2.66500000e-10  2.50000000e+00  0.00000000e+00  2.54544333e-04  2.49832326e+00 
 2.67500000e-10  2.67500000e-10  2.50000000e+00  0.00000000e+00  2.42380396e-04  2.49840348e+00 
 2.68500000e-10  2.68500000e-10  2.50000000e+00  0.00000000e+00  2.30797284e-04  2.49847985e+00 
 2.69500000e-10  2.69500000e-10  2.50000000e+00  0.00000000e+00  2.19767300e-04  2.49855257e+00 
 2.70500000e-10  2.70500000e-10  2.50000000e+00  0.00000000e+00  2.09264064e-04  2.49862181e+00 
 2.71500000e-10  2.71500000e-10  2.50000000e+00  0.00000000e+00  1.99262453e-04  2.49868774e+00 
