 time            time            v(in)           v(out)         
 4.60775626e-06  4.60775626e-06  7.40304670e-01  2.49949162e+00 
 4.60975626e-06  4.60975626e-06  7.37804670e-01  2.50045966e+00 
 4.61175626e-06  4.61175626e-06  7.35304670e-01  2.49956608e+00 
 4.61375626e-06  4.61375626e-06  7.32804670e-01  2.50039093e+00 
 4.61575626e-06  4.61575626e-06  7.30304670e-01  2.49962953e+00 
 4.61775626e-06  4.61775626e-06  7.27804670e-01  2.50033236e+00 
 4.61975626e-06  4.61975626e-06  7.25304670e-01  2.49968359e+00 
 4.62175626e-06  4.62175626e-06  7.22804670e-01  2.50028245e+00 
 4.62375626e-06  4.62375626e-06  7.20304670e-01  2.49972966e+00 
 4.62575626e-06  4.62575626e-06  7.17804670e-01  2.50023993e+00 
 4.62775626e-06  4.62775626e-06  7.15304670e-01  2.49976891e+00 
 4.62975626e-06  4.62975626e-06  7.12804670e-01  2.50020370e+00 
 4.63175626e-06  4.63175626e-06  7.10304670e-01  2.49980236e+00 
 4.63375626e-06  4.63375626e-06  7.07804670e-01  2.50017282e+00 
 4.63575626e-06  4.63575626e-06  7.05304670e-01  2.49983085e+00 
 4.63775626e-06  4.63775626e-06  7.02804670e-01  2.50014652e+00 
 4.63975626e-06  4.63975626e-06  7.00304670e-01  2.49985514e+00 
 4.64175626e-06  4.64175626e-06  6.97804670e-01  2.50012411e+00 
 4.64375626e-06  4.64375626e-06  6.95304670e-01  2.49987583e+00 
 4.64575626e-06  4.64575626e-06  6.92804670e-01  2.50010501e+00 
 4.64775626e-06  4.64775626e-06  6.90304670e-01  2.49989346e+00 
 4.64975626e-06  4.64975626e-06  6.87804670e-01  2.50008873e+00 
 4.65175626e-06  4.65175626e-06  6.85304670e-01  2.49990848e+00 
 4.65375626e-06  4.65375626e-06  6.82804670e-01  2.50007487e+00 
 4.65575626e-06  4.65575626e-06  6.80304670e-01  2.49992128e+00 
 4.65775626e-06  4.65775626e-06  6.77804670e-01  2.50006305e+00 
 4.65975626e-06  4.65975626e-06  6.75304670e-01  2.49993218e+00 
 4.66175626e-06  4.66175626e-06  6.72804670e-01  2.50005299e+00 
 4.66375626e-06  4.66375626e-06  6.70304670e-01  2.49994147e+00 
 4.66575626e-06  4.66575626e-06  6.67804670e-01  2.50004441e+00 
 4.66775626e-06  4.66775626e-06  6.65304670e-01  2.49994939e+00 
 4.66975626e-06  4.66975626e-06  6.62804670e-01  2.50003710e+00 
 4.67175626e-06  4.67175626e-06  6.60304670e-01  2.49995614e+00 
 4.67375626e-06  4.67375626e-06  6.57804670e-01  2.50003087e+00 
 4.67575626e-06  4.67575626e-06  6.55304670e-01  2.49996189e+00 
 4.67775626e-06  4.67775626e-06  6.52804670e-01  2.50002557e+00 
 4.67975626e-06  4.67975626e-06  6.50304670e-01  2.49996679e+00 
 4.68175626e-06  4.68175626e-06  6.47804670e-01  2.50002104e+00 
 4.68375626e-06  4.68375626e-06  6.45304670e-01  2.49997096e+00 
 4.68575626e-06  4.68575626e-06  6.42804670e-01  2.50001719e+00 
 4.68775626e-06  4.68775626e-06  6.40304670e-01  2.49997452e+00 
 4.68975626e-06  4.68975626e-06  6.37804670e-01  2.50001391e+00 
 4.69175626e-06  4.69175626e-06  6.35304670e-01  2.49997755e+00 
 4.69375626e-06  4.69375626e-06  6.32804670e-01  2.50001111e+00 
 4.69575626e-06  4.69575626e-06  6.30304670e-01  2.49998013e+00 
 4.69775626e-06  4.69775626e-06  6.27804670e-01  2.50000873e+00 
 4.69975626e-06  4.69975626e-06  6.25304670e-01  2.49998233e+00 
 4.70175626e-06  4.70175626e-06  6.22804670e-01  2.50000670e+00 
 4.70375626e-06  4.70375626e-06  6.20304670e-01  2.49998420e+00 
 4.70575626e-06  4.70575626e-06  6.17804670e-01  2.50000497e+00 
 4.70775626e-06  4.70775626e-06  6.15304670e-01  2.49998580e+00 
 4.70975626e-06  4.70975626e-06  6.12804670e-01  2.50000349e+00 
 4.71175626e-06  4.71175626e-06  6.10304670e-01  2.49998716e+00 
 4.71375626e-06  4.71375626e-06  6.07804670e-01  2.50000224e+00 
 4.71575626e-06  4.71575626e-06  6.05304670e-01  2.49998832e+00 
 4.71775626e-06  4.71775626e-06  6.02804670e-01  2.50000117e+00 
 4.71975626e-06  4.71975626e-06  6.00304670e-01  2.49998931e+00 
 4.72175626e-06  4.72175626e-06  5.97804670e-01  2.50000025e+00 
 4.72375626e-06  4.72375626e-06  5.95304670e-01  2.49999015e+00 
 4.72575626e-06  4.72575626e-06  5.92804670e-01  2.49999948e+00 
 4.72775626e-06  4.72775626e-06  5.90304670e-01  2.49999087e+00 
 4.72975626e-06  4.72975626e-06  5.87804670e-01  2.49999881e+00 
 4.73175626e-06  4.73175626e-06  5.85304670e-01  2.49999148e+00 
 4.73375626e-06  4.73375626e-06  5.82804670e-01  2.49999825e+00 
 4.73575626e-06  4.73575626e-06  5.80304670e-01  2.49999200e+00 
 4.73775626e-06  4.73775626e-06  5.77804670e-01  2.49999777e+00 
 4.73975626e-06  4.73975626e-06  5.75304670e-01  2.49999244e+00 
 4.74175626e-06  4.74175626e-06  5.72804670e-01  2.49999736e+00 
 4.74375626e-06  4.74375626e-06  5.70304670e-01  2.49999282e+00 
 4.74575626e-06  4.74575626e-06  5.67804670e-01  2.49999701e+00 
 4.74775626e-06  4.74775626e-06  5.65304670e-01  2.49999314e+00 
 4.74975626e-06  4.74975626e-06  5.62804670e-01  2.49999671e+00 
 4.75175626e-06  4.75175626e-06  5.60304670e-01  2.49999342e+00 
 4.75375626e-06  4.75375626e-06  5.57804670e-01  2.49999646e+00 
 4.75575626e-06  4.75575626e-06  5.55304670e-01  2.49999365e+00 
 4.75775626e-06  4.75775626e-06  5.52804670e-01  2.49999624e+00 
 4.75975626e-06  4.75975626e-06  5.50304670e-01  2.49999385e+00 
 4.76175626e-06  4.76175626e-06  5.47804670e-01  2.49999606e+00 
 4.76375626e-06  4.76375626e-06  5.45304670e-01  2.49999402e+00 
 4.76575626e-06  4.76575626e-06  5.42804670e-01  2.49999590e+00 
 4.76775626e-06  4.76775626e-06  5.40304670e-01  2.49999417e+00 
 4.76975626e-06  4.76975626e-06  5.37804670e-01  2.49999577e+00 
 4.77175626e-06  4.77175626e-06  5.35304670e-01  2.49999429e+00 
 4.77375626e-06  4.77375626e-06  5.32804670e-01  2.49999566e+00 
 4.77575626e-06  4.77575626e-06  5.30304670e-01  2.49999439e+00 
 4.77775626e-06  4.77775626e-06  5.27804670e-01  2.49999556e+00 
 4.77975626e-06  4.77975626e-06  5.25304670e-01  2.49999448e+00 
 4.78175626e-06  4.78175626e-06  5.22804670e-01  2.49999548e+00 
 4.78375626e-06  4.78375626e-06  5.20304670e-01  2.49999456e+00 
 4.78575626e-06  4.78575626e-06  5.17804670e-01  2.49999541e+00 
 4.78775626e-06  4.78775626e-06  5.15304670e-01  2.49999463e+00 
 4.78975626e-06  4.78975626e-06  5.12804670e-01  2.49999535e+00 
 4.79175626e-06  4.79175626e-06  5.10304670e-01  2.49999468e+00 
 4.79375626e-06  4.79375626e-06  5.07804670e-01  2.49999529e+00 
 4.79575626e-06  4.79575626e-06  5.05304670e-01  2.49999473e+00 
 4.79775626e-06  4.79775626e-06  5.02804670e-01  2.49999525e+00 
 4.79975626e-06  4.79975626e-06  5.00304670e-01  2.49999477e+00 
 4.80175626e-06  4.80175626e-06  4.97804670e-01  2.49999521e+00 
 4.80375626e-06  4.80375626e-06  4.95304670e-01  2.49999480e+00 
 4.80575626e-06  4.80575626e-06  4.92804670e-01  2.49999518e+00 
 4.80775626e-06  4.80775626e-06  4.90304670e-01  2.49999483e+00 
 4.80975626e-06  4.80975626e-06  4.87804670e-01  2.49999516e+00 
 4.81175626e-06  4.81175626e-06  4.85304670e-01  2.49999486e+00 
 4.81375626e-06  4.81375626e-06  4.82804670e-01  2.49999513e+00 
 4.81575626e-06  4.81575626e-06  4.80304670e-01  2.49999488e+00 
 4.81775626e-06  4.81775626e-06  4.77804670e-01  2.49999511e+00 
 4.81975626e-06  4.81975626e-06  4.75304670e-01  2.49999490e+00 
 4.82175626e-06  4.82175626e-06  4.72804670e-01  2.49999510e+00 
 4.82375626e-06  4.82375626e-06  4.70304670e-01  2.49999491e+00 
 4.82575626e-06  4.82575626e-06  4.67804670e-01  2.49999508e+00 
 4.82775626e-06  4.82775626e-06  4.65304670e-01  2.49999492e+00 
 4.82975626e-06  4.82975626e-06  4.62804670e-01  2.49999507e+00 
 4.83175626e-06  4.83175626e-06  4.60304670e-01  2.49999494e+00 
 4.83375626e-06  4.83375626e-06  4.57804670e-01  2.49999506e+00 
 4.83575626e-06  4.83575626e-06  4.55304670e-01  2.49999495e+00 
 4.83775626e-06  4.83775626e-06  4.52804670e-01  2.49999505e+00 
 4.83975626e-06  4.83975626e-06  4.50304670e-01  2.49999495e+00 
 4.84175626e-06  4.84175626e-06  4.47804670e-01  2.49999504e+00 
 4.84375626e-06  4.84375626e-06  4.45304670e-01  2.49999496e+00 
 4.84575626e-06  4.84575626e-06  4.42804670e-01  2.49999504e+00 
 4.84775626e-06  4.84775626e-06  4.40304670e-01  2.49999497e+00 
 4.84975626e-06  4.84975626e-06  4.37804670e-01  2.49999503e+00 
 4.85175626e-06  4.85175626e-06  4.35304670e-01  2.49999497e+00 
 4.85375626e-06  4.85375626e-06  4.32804670e-01  2.49999503e+00 
 4.85575626e-06  4.85575626e-06  4.30304670e-01  2.49999498e+00 
 4.85775626e-06  4.85775626e-06  4.27804670e-01  2.49999502e+00 
 4.85975626e-06  4.85975626e-06  4.25304670e-01  2.49999498e+00 
 4.86175626e-06  4.86175626e-06  4.22804670e-01  2.49999502e+00 
 4.86375626e-06  4.86375626e-06  4.20304670e-01  2.49999498e+00 
 4.86575626e-06  4.86575626e-06  4.17804670e-01  2.49999502e+00 
 4.86775626e-06  4.86775626e-06  4.15304670e-01  2.49999498e+00 
 4.86975626e-06  4.86975626e-06  4.12804670e-01  2.49999501e+00 
 4.87175626e-06  4.87175626e-06  4.10304670e-01  2.49999499e+00 
 4.87375626e-06  4.87375626e-06  4.07804670e-01  2.49999501e+00 
 4.87575626e-06  4.87575626e-06  4.05304670e-01  2.49999499e+00 
 4.87775626e-06  4.87775626e-06  4.02804670e-01  2.49999501e+00 
 4.87975626e-06  4.87975626e-06  4.00304670e-01  2.49999499e+00 
 4.88175626e-06  4.88175626e-06  3.97804670e-01  2.49999501e+00 
 4.88375626e-06  4.88375626e-06  3.95304670e-01  2.49999499e+00 
 4.88575626e-06  4.88575626e-06  3.92804670e-01  2.49999501e+00 
 4.88775626e-06  4.88775626e-06  3.90304670e-01  2.49999499e+00 
 4.88975626e-06  4.88975626e-06  3.87804670e-01  2.49999501e+00 
 4.89175626e-06  4.89175626e-06  3.85304670e-01  2.49999499e+00 
 4.89375626e-06  4.89375626e-06  3.82804670e-01  2.49999501e+00 
 4.89575626e-06  4.89575626e-06  3.80304670e-01  2.49999500e+00 
 4.89775626e-06  4.89775626e-06  3.77804670e-01  2.49999500e+00 
 4.89975626e-06  4.89975626e-06  3.75304670e-01  2.49999500e+00 
 4.90175626e-06  4.90175626e-06  3.72804670e-01  2.49999500e+00 
 4.90375626e-06  4.90375626e-06  3.70304670e-01  2.49999500e+00 
 4.90575626e-06  4.90575626e-06  3.67804670e-01  2.49999500e+00 
 4.90775626e-06  4.90775626e-06  3.65304670e-01  2.49999500e+00 
 4.90975626e-06  4.90975626e-06  3.62804670e-01  2.49999500e+00 
 4.91175626e-06  4.91175626e-06  3.60304670e-01  2.49999500e+00 
 4.91375626e-06  4.91375626e-06  3.57804670e-01  2.49999500e+00 
 4.91575626e-06  4.91575626e-06  3.55304670e-01  2.49999500e+00 
 4.91775626e-06  4.91775626e-06  3.52804670e-01  2.49999500e+00 
 4.91975626e-06  4.91975626e-06  3.50304670e-01  2.49999500e+00 
 4.92175626e-06  4.92175626e-06  3.47804670e-01  2.49999500e+00 
 4.92375626e-06  4.92375626e-06  3.45304670e-01  2.49999500e+00 
 4.92575626e-06  4.92575626e-06  3.42804670e-01  2.49999500e+00 
 4.92775626e-06  4.92775626e-06  3.40304670e-01  2.49999500e+00 
 4.92975626e-06  4.92975626e-06  3.37804670e-01  2.49999500e+00 
 4.93175626e-06  4.93175626e-06  3.35304670e-01  2.49999500e+00 
 4.93375626e-06  4.93375626e-06  3.32804670e-01  2.49999500e+00 
 4.93575626e-06  4.93575626e-06  3.30304670e-01  2.49999500e+00 
 4.93775626e-06  4.93775626e-06  3.27804670e-01  2.49999500e+00 
 4.93975626e-06  4.93975626e-06  3.25304670e-01  2.49999500e+00 
 4.94175626e-06  4.94175626e-06  3.22804670e-01  2.49999500e+00 
 4.94375626e-06  4.94375626e-06  3.20304670e-01  2.49999500e+00 
 4.94575626e-06  4.94575626e-06  3.17804670e-01  2.49999500e+00 
 4.94775626e-06  4.94775626e-06  3.15304670e-01  2.49999500e+00 
 4.94975626e-06  4.94975626e-06  3.12804670e-01  2.49999500e+00 
 4.95175626e-06  4.95175626e-06  3.10304670e-01  2.49999500e+00 
 4.95375626e-06  4.95375626e-06  3.07804670e-01  2.49999500e+00 
 4.95575626e-06  4.95575626e-06  3.05304670e-01  2.49999500e+00 
 4.95775626e-06  4.95775626e-06  3.02804670e-01  2.49999500e+00 
 4.95975626e-06  4.95975626e-06  3.00304670e-01  2.49999500e+00 
 4.96175626e-06  4.96175626e-06  2.97804670e-01  2.49999500e+00 
 4.96375626e-06  4.96375626e-06  2.95304670e-01  2.49999500e+00 
 4.96575626e-06  4.96575626e-06  2.92804670e-01  2.49999500e+00 
 4.96775626e-06  4.96775626e-06  2.90304670e-01  2.49999500e+00 
 4.96975626e-06  4.96975626e-06  2.87804670e-01  2.49999500e+00 
 4.97175626e-06  4.97175626e-06  2.85304670e-01  2.49999500e+00 
 4.97375626e-06  4.97375626e-06  2.82804670e-01  2.49999500e+00 
 4.97575626e-06  4.97575626e-06  2.80304670e-01  2.49999500e+00 
 4.97775626e-06  4.97775626e-06  2.77804670e-01  2.49999500e+00 
 4.97975626e-06  4.97975626e-06  2.75304670e-01  2.49999500e+00 
 4.98175626e-06  4.98175626e-06  2.72804670e-01  2.49999500e+00 
 4.98375626e-06  4.98375626e-06  2.70304670e-01  2.49999500e+00 
 4.98575626e-06  4.98575626e-06  2.67804670e-01  2.49999500e+00 
 4.98775626e-06  4.98775626e-06  2.65304670e-01  2.49999500e+00 
 4.98975626e-06  4.98975626e-06  2.62804670e-01  2.49999500e+00 
 4.99175626e-06  4.99175626e-06  2.60304670e-01  2.49999500e+00 
 4.99375626e-06  4.99375626e-06  2.57804670e-01  2.49999500e+00 
 4.99575626e-06  4.99575626e-06  2.55304670e-01  2.49999500e+00 
 4.99775626e-06  4.99775626e-06  2.52804670e-01  2.49999500e+00 
 4.99975626e-06  4.99975626e-06  2.50304670e-01  2.49999500e+00 
 5.00175626e-06  5.00175626e-06  2.47804670e-01  2.49999500e+00 
 5.00375626e-06  5.00375626e-06  2.45304670e-01  2.49999500e+00 
 5.00575626e-06  5.00575626e-06  2.42804670e-01  2.49999500e+00 
 5.00775626e-06  5.00775626e-06  2.40304670e-01  2.49999500e+00 
 5.00975626e-06  5.00975626e-06  2.37804670e-01  2.49999500e+00 
 5.01175626e-06  5.01175626e-06  2.35304670e-01  2.49999500e+00 
 5.01375626e-06  5.01375626e-06  2.32804670e-01  2.49999500e+00 
 5.01575626e-06  5.01575626e-06  2.30304670e-01  2.49999500e+00 
 5.01775626e-06  5.01775626e-06  2.27804670e-01  2.49999500e+00 
 5.01975626e-06  5.01975626e-06  2.25304670e-01  2.49999500e+00 
 5.02175626e-06  5.02175626e-06  2.22804670e-01  2.49999500e+00 
 5.02375626e-06  5.02375626e-06  2.20304670e-01  2.49999500e+00 
 5.02575626e-06  5.02575626e-06  2.17804670e-01  2.49999500e+00 
 5.02775626e-06  5.02775626e-06  2.15304670e-01  2.49999500e+00 
 5.02975626e-06  5.02975626e-06  2.12804670e-01  2.49999500e+00 
 5.03175626e-06  5.03175626e-06  2.10304670e-01  2.49999500e+00 
 5.03375626e-06  5.03375626e-06  2.07804670e-01  2.49999500e+00 
 5.03575626e-06  5.03575626e-06  2.05304670e-01  2.49999500e+00 
 5.03775626e-06  5.03775626e-06  2.02804670e-01  2.49999500e+00 
 5.03975626e-06  5.03975626e-06  2.00304670e-01  2.49999500e+00 
 5.04175626e-06  5.04175626e-06  1.97804670e-01  2.49999500e+00 
 5.04375626e-06  5.04375626e-06  1.95304670e-01  2.49999500e+00 
 5.04575626e-06  5.04575626e-06  1.92804670e-01  2.49999500e+00 
 5.04775626e-06  5.04775626e-06  1.90304670e-01  2.49999500e+00 
 5.04975626e-06  5.04975626e-06  1.87804670e-01  2.49999500e+00 
 5.05175626e-06  5.05175626e-06  1.85304670e-01  2.49999500e+00 
 5.05375626e-06  5.05375626e-06  1.82804670e-01  2.49999500e+00 
 5.05575626e-06  5.05575626e-06  1.80304670e-01  2.49999500e+00 
 5.05775626e-06  5.05775626e-06  1.77804670e-01  2.49999500e+00 
 5.05975626e-06  5.05975626e-06  1.75304670e-01  2.49999500e+00 
 5.06175626e-06  5.06175626e-06  1.72804670e-01  2.49999500e+00 
 5.06375626e-06  5.06375626e-06  1.70304670e-01  2.49999500e+00 
 5.06575626e-06  5.06575626e-06  1.67804670e-01  2.49999500e+00 
 5.06775626e-06  5.06775626e-06  1.65304670e-01  2.49999500e+00 
 5.06975626e-06  5.06975626e-06  1.62804670e-01  2.49999500e+00 
 5.07175626e-06  5.07175626e-06  1.60304670e-01  2.49999500e+00 
 5.07375626e-06  5.07375626e-06  1.57804670e-01  2.49999500e+00 
 5.07575626e-06  5.07575626e-06  1.55304670e-01  2.49999500e+00 
 5.07775626e-06  5.07775626e-06  1.52804670e-01  2.49999500e+00 
 5.07975626e-06  5.07975626e-06  1.50304670e-01  2.49999500e+00 
 5.08175626e-06  5.08175626e-06  1.47804670e-01  2.49999500e+00 
 5.08375626e-06  5.08375626e-06  1.45304670e-01  2.49999500e+00 
 5.08575626e-06  5.08575626e-06  1.42804670e-01  2.49999500e+00 
 5.08775626e-06  5.08775626e-06  1.40304670e-01  2.49999500e+00 
 5.08975626e-06  5.08975626e-06  1.37804670e-01  2.49999500e+00 
 5.09175626e-06  5.09175626e-06  1.35304670e-01  2.49999500e+00 
 5.09375626e-06  5.09375626e-06  1.32804670e-01  2.49999500e+00 
 5.09575626e-06  5.09575626e-06  1.30304670e-01  2.49999500e+00 
 5.09775626e-06  5.09775626e-06  1.27804670e-01  2.49999500e+00 
 5.09975626e-06  5.09975626e-06  1.25304670e-01  2.49999500e+00 
 5.10175626e-06  5.10175626e-06  1.22804670e-01  2.49999500e+00 
 5.10375626e-06  5.10375626e-06  1.20304670e-01  2.49999500e+00 
 5.10575626e-06  5.10575626e-06  1.17804670e-01  2.49999500e+00 
 5.10775626e-06  5.10775626e-06  1.15304670e-01  2.49999500e+00 
 5.10975626e-06  5.10975626e-06  1.12804670e-01  2.49999500e+00 
 5.11175626e-06  5.11175626e-06  1.10304670e-01  2.49999500e+00 
 5.11375626e-06  5.11375626e-06  1.07804670e-01  2.49999500e+00 
 5.11575626e-06  5.11575626e-06  1.05304670e-01  2.49999500e+00 
 5.11775626e-06  5.11775626e-06  1.02804670e-01  2.49999500e+00 
 5.11975626e-06  5.11975626e-06  1.00304670e-01  2.49999500e+00 
 5.12175626e-06  5.12175626e-06  9.78046696e-02  2.49999500e+00 
 5.12375626e-06  5.12375626e-06  9.53046696e-02  2.49999500e+00 
 5.12575626e-06  5.12575626e-06  9.28046696e-02  2.49999500e+00 
 5.12775626e-06  5.12775626e-06  9.03046696e-02  2.49999500e+00 
 5.12975626e-06  5.12975626e-06  8.78046696e-02  2.49999500e+00 
 5.13175626e-06  5.13175626e-06  8.53046696e-02  2.49999500e+00 
 5.13375626e-06  5.13375626e-06  8.28046696e-02  2.49999500e+00 
 5.13575626e-06  5.13575626e-06  8.03046696e-02  2.49999500e+00 
 5.13775626e-06  5.13775626e-06  7.78046696e-02  2.49999500e+00 
 5.13975626e-06  5.13975626e-06  7.53046696e-02  2.49999500e+00 
 5.14175626e-06  5.14175626e-06  7.28046696e-02  2.49999500e+00 
 5.14375626e-06  5.14375626e-06  7.03046696e-02  2.49999500e+00 
 5.14575626e-06  5.14575626e-06  6.78046696e-02  2.49999500e+00 
 5.14775626e-06  5.14775626e-06  6.53046696e-02  2.49999500e+00 
 5.14975626e-06  5.14975626e-06  6.28046696e-02  2.49999500e+00 
 5.15175626e-06  5.15175626e-06  6.03046696e-02  2.49999500e+00 
 5.15375626e-06  5.15375626e-06  5.78046696e-02  2.49999500e+00 
 5.15575626e-06  5.15575626e-06  5.53046696e-02  2.49999500e+00 
 5.15775626e-06  5.15775626e-06  5.28046696e-02  2.49999500e+00 
 5.15975626e-06  5.15975626e-06  5.03046696e-02  2.49999500e+00 
 5.16175626e-06  5.16175626e-06  4.78046696e-02  2.49999500e+00 
 5.16375626e-06  5.16375626e-06  4.53046696e-02  2.49999500e+00 
 5.16575626e-06  5.16575626e-06  4.28046696e-02  2.49999500e+00 
 5.16775626e-06  5.16775626e-06  4.03046696e-02  2.49999500e+00 
 5.16975626e-06  5.16975626e-06  3.78046696e-02  2.49999500e+00 
 5.17175626e-06  5.17175626e-06  3.53046696e-02  2.49999500e+00 
 5.17375626e-06  5.17375626e-06  3.28046696e-02  2.49999500e+00 
 5.17575626e-06  5.17575626e-06  3.03046696e-02  2.49999500e+00 
 5.17775626e-06  5.17775626e-06  2.78046696e-02  2.49999500e+00 
 5.17975626e-06  5.17975626e-06  2.53046696e-02  2.49999500e+00 
 5.18175626e-06  5.18175626e-06  2.28046696e-02  2.49999500e+00 
 5.18375626e-06  5.18375626e-06  2.03046696e-02  2.49999500e+00 
 5.18575626e-06  5.18575626e-06  1.78046696e-02  2.49999500e+00 
 5.18775626e-06  5.18775626e-06  1.53046696e-02  2.49999500e+00 
 5.18975626e-06  5.18975626e-06  1.28046696e-02  2.49999500e+00 
 5.19175626e-06  5.19175626e-06  1.03046696e-02  2.49999500e+00 
 5.19375626e-06  5.19375626e-06  7.80466956e-03  2.49999500e+00 
 5.19575626e-06  5.19575626e-06  5.30466956e-03  2.49999500e+00 
 5.19775626e-06  5.19775626e-06  2.80466956e-03  2.49999500e+00 
 5.19887813e-06  5.19887813e-06  1.40233478e-03  2.49999500e+00 
 5.20000000e-06  5.20000000e-06  0.00000000e+00  2.49999500e+00 
 5.20020000e-06  5.20020000e-06  0.00000000e+00  2.49999500e+00 
 5.20060000e-06  5.20060000e-06  0.00000000e+00  2.49999500e+00 
 5.20140000e-06  5.20140000e-06  0.00000000e+00  2.49999500e+00 
 5.20300000e-06  5.20300000e-06  0.00000000e+00  2.49999500e+00 
 5.20500000e-06  5.20500000e-06  0.00000000e+00  2.49999500e+00 
 5.20700000e-06  5.20700000e-06  0.00000000e+00  2.49999500e+00 
 5.20900000e-06  5.20900000e-06  0.00000000e+00  2.49999500e+00 
 5.21100000e-06  5.21100000e-06  0.00000000e+00  2.49999500e+00 
 5.21300000e-06  5.21300000e-06  0.00000000e+00  2.49999500e+00 
 5.21500000e-06  5.21500000e-06  0.00000000e+00  2.49999500e+00 
 5.21700000e-06  5.21700000e-06  0.00000000e+00  2.49999500e+00 
 5.21900000e-06  5.21900000e-06  0.00000000e+00  2.49999500e+00 
 5.22100000e-06  5.22100000e-06  0.00000000e+00  2.49999500e+00 
 5.22300000e-06  5.22300000e-06  0.00000000e+00  2.49999500e+00 
 5.22500000e-06  5.22500000e-06  0.00000000e+00  2.49999500e+00 
 5.22700000e-06  5.22700000e-06  0.00000000e+00  2.49999500e+00 
 5.22900000e-06  5.22900000e-06  0.00000000e+00  2.49999500e+00 
 5.23100000e-06  5.23100000e-06  0.00000000e+00  2.49999500e+00 
 5.23300000e-06  5.23300000e-06  0.00000000e+00  2.49999500e+00 
 5.23500000e-06  5.23500000e-06  0.00000000e+00  2.49999500e+00 
 5.23700000e-06  5.23700000e-06  0.00000000e+00  2.49999500e+00 
 5.23900000e-06  5.23900000e-06  0.00000000e+00  2.49999500e+00 
 5.24100000e-06  5.24100000e-06  0.00000000e+00  2.49999500e+00 
 5.24300000e-06  5.24300000e-06  0.00000000e+00  2.49999500e+00 
 5.24500000e-06  5.24500000e-06  0.00000000e+00  2.49999500e+00 
 5.24700000e-06  5.24700000e-06  0.00000000e+00  2.49999500e+00 
 5.24900000e-06  5.24900000e-06  0.00000000e+00  2.49999500e+00 
 5.25100000e-06  5.25100000e-06  0.00000000e+00  2.49999500e+00 
 5.25300000e-06  5.25300000e-06  0.00000000e+00  2.49999500e+00 
 5.25500000e-06  5.25500000e-06  0.00000000e+00  2.49999500e+00 
 5.25700000e-06  5.25700000e-06  0.00000000e+00  2.49999500e+00 
 5.25900000e-06  5.25900000e-06  0.00000000e+00  2.49999500e+00 
 5.26100000e-06  5.26100000e-06  0.00000000e+00  2.49999500e+00 
 5.26300000e-06  5.26300000e-06  0.00000000e+00  2.49999500e+00 
 5.26500000e-06  5.26500000e-06  0.00000000e+00  2.49999500e+00 
 5.26700000e-06  5.26700000e-06  0.00000000e+00  2.49999500e+00 
 5.26900000e-06  5.26900000e-06  0.00000000e+00  2.49999500e+00 
 5.27100000e-06  5.27100000e-06  0.00000000e+00  2.49999500e+00 
 5.27300000e-06  5.27300000e-06  0.00000000e+00  2.49999500e+00 
 5.27500000e-06  5.27500000e-06  0.00000000e+00  2.49999500e+00 
 5.27700000e-06  5.27700000e-06  0.00000000e+00  2.49999500e+00 
 5.27900000e-06  5.27900000e-06  0.00000000e+00  2.49999500e+00 
 5.28100000e-06  5.28100000e-06  0.00000000e+00  2.49999500e+00 
 5.28300000e-06  5.28300000e-06  0.00000000e+00  2.49999500e+00 
 5.28500000e-06  5.28500000e-06  0.00000000e+00  2.49999500e+00 
 5.28700000e-06  5.28700000e-06  0.00000000e+00  2.49999500e+00 
 5.28900000e-06  5.28900000e-06  0.00000000e+00  2.49999500e+00 
 5.29100000e-06  5.29100000e-06  0.00000000e+00  2.49999500e+00 
 5.29300000e-06  5.29300000e-06  0.00000000e+00  2.49999500e+00 
 5.29500000e-06  5.29500000e-06  0.00000000e+00  2.49999500e+00 
 5.29700000e-06  5.29700000e-06  0.00000000e+00  2.49999500e+00 
 5.29900000e-06  5.29900000e-06  0.00000000e+00  2.49999500e+00 
 5.30100000e-06  5.30100000e-06  0.00000000e+00  2.49999500e+00 
 5.30300000e-06  5.30300000e-06  0.00000000e+00  2.49999500e+00 
 5.30500000e-06  5.30500000e-06  0.00000000e+00  2.49999500e+00 
 5.30700000e-06  5.30700000e-06  0.00000000e+00  2.49999500e+00 
 5.30900000e-06  5.30900000e-06  0.00000000e+00  2.49999500e+00 
 5.31100000e-06  5.31100000e-06  0.00000000e+00  2.49999500e+00 
 5.31300000e-06  5.31300000e-06  0.00000000e+00  2.49999500e+00 
 5.31500000e-06  5.31500000e-06  0.00000000e+00  2.49999500e+00 
 5.31700000e-06  5.31700000e-06  0.00000000e+00  2.49999500e+00 
 5.31900000e-06  5.31900000e-06  0.00000000e+00  2.49999500e+00 
 5.32100000e-06  5.32100000e-06  0.00000000e+00  2.49999500e+00 
 5.32300000e-06  5.32300000e-06  0.00000000e+00  2.49999500e+00 
 5.32500000e-06  5.32500000e-06  0.00000000e+00  2.49999500e+00 
 5.32700000e-06  5.32700000e-06  0.00000000e+00  2.49999500e+00 
 5.32900000e-06  5.32900000e-06  0.00000000e+00  2.49999500e+00 
 5.33100000e-06  5.33100000e-06  0.00000000e+00  2.49999500e+00 
 5.33300000e-06  5.33300000e-06  0.00000000e+00  2.49999500e+00 
 5.33500000e-06  5.33500000e-06  0.00000000e+00  2.49999500e+00 
